Entry ID,Comments,ID submitter user,Locality,Region,Subregion,Agriculture,Site ,Site description,Context ID,Context description,Altitude,Latitute,Longitude,Exact Site location,Radius,Individual ID,Burial type,Taxon,Taxon common name,Sex,Age category individual,Min. age individual,Max. age individual,Sample type,Min age (95%),Max age (95%),Dating method,14C,14C unc,Period_tags,Period_2,d13C,d13C_err,d15N,d15N_err,Collagen yield,,%C,%N,C/N,Reference,Link,DOI,Publication date
114,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 382,Lower shell layer,4,34.6815,137.2809,,,382,Flexed burial,Homo sapiens,Human,M?,Adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-18.6,0.5,8.5,0.5,,,45.2,16.4,3.2,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
88,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 329,Lower shell layer,4,34.6815,137.2809,,,329,Extended burial,Homo sapiens,Human,M,Young adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-19.8,0.5,6.3,0.5,,,42.3,15.1,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
95,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 348,Upper shell layer,4,34.6815,137.2809,,,348,,Homo sapiens,Human,F?,Adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-18,0.5,9.8,0.5,,,42.6,14.2,3.5,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
97,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 350,Upper shell layer,4,34.6815,137.2809,,,350,Extended burial,Homo sapiens,Human,M,Middle adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-17.6,0.5,10.2,0.5,,,42.1,14.3,3.5,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
98,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 352,Lower shell layer,4,34.6815,137.2809,,,352,Extended burial,Homo sapiens,Human,F,Adolescent,,,,-800,-30,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-15.6,0.5,11,0.5,,,42.2,15.1,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
102,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 356,Upper shell layer,4,34.6815,137.2809,,,356,Extended burial,Homo sapiens,Human,M,Middle adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-19.1,0.5,6.7,0.5,,,43,15,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
105,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 362,Lower shell layer,4,34.6815,137.2809,,,362,Extended burial,Homo sapiens,Human,M,Middle adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-18.3,0.5,7.2,0.5,,,44.8,16,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
115,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 383,Lower shell layer,4,34.6815,137.2809,,,383,Extended burial,Homo sapiens,Human,M,Middle adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-19.3,0.5,7.2,0.5,,,43.3,14.9,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
116,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 384,Upper shell layer,4,34.6815,137.2809,,,384,Flexed burial,Homo sapiens,Human,?,?,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-14.8,0.5,10.6,0.5,,,43.7,15.6,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
130,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 415,Lower shell layer,4,34.6815,137.2809,,,415,Extended burial,Homo sapiens,Human,?,Adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-16.9,0.5,10.2,0.5,,,40.7,14.4,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
145,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 452,Upper shell layer,4,34.6815,137.2809,,,452,Extended burial,Homo sapiens,Human,?,Young adult,,,,-800,-300,Pottery+burial posture,,,Late-Final Jomon (Late half?),Late/Final Jomon,-16.2,0.5,11.8,0.5,,,42.6,14.7,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
14,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 236,Burial,2,34.7895,137.3512,,,236,Extended burial,Homo sapiens,Human,M,Adolescent,,,Rib,-790,-420,Radiocarbon,2700,50,Final Jomon,Late/Final Jomon,-15.1,0.5,11.6,0.5,1.8,,43.6,14.5,3.5,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
15,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 210,Burial,2,34.7895,137.3512,,,210,Flexed burial,Homo sapiens,Human,?,Adolescent,,,?,-780,-430,Radiocarbon,2600,30,Final Jomon,Late/Final Jomon,-17.6,0.5,8.8,0.5,,,,,,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
16,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 224,Burial,2,34.7895,137.3512,,,224,Scattered burial,Homo sapiens,Human,F,Middle adult,,,Rib,-760,-410,Radiocarbon,2625,30,Final Jomon,Late/Final Jomon,-16.2,0.5,9.7,0.5,2.7,,44.6,15.6,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
53,,Hudson,"Ikawazu, Aichi",Chubu,Tokai,,Ikawazu,Cemetery,Ikawazu 11 (1922),,14,34.6453,137.1475,,,Ikawazu 11 (1922),,Homo sapiens,Human,?,10-15 yrs,,,Rib,-759,-503,Radiocarbon,2640,25,Final Jomon,Late/Final Jomon,-17.7,0.5,9.4,0.5,,,42.2,14.9,3.3,"Kusaka, S., Saso, A., Yoneda, M. (2015), Radiocarbon dating and carbon and nitrogen isotope analysis on human skeletal remains from Koh and Ikawazu sites of the Jomon period. Anthropological Science (Japanese Series) 123: 31-40.",https://www.jstage.jst.go.jp/article/asj/123/1/123_150414/_article/-char/en,https://doi.org/10.1537/asj.150414,2015
17,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 229,Burial,2,34.7895,137.3512,,,229,Flexed burial,Homo sapiens,Human,F,Middle adult,,,Rib,-740,-390,Radiocarbon,2620,35,Final Jomon,Late/Final Jomon,-15.4,0.5,9.9,0.5,2,,42,14.9,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
18,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 253,Burial,2,34.7895,137.3512,,,253,Extended burial,Homo sapiens,Human,F,Adolescent,,,Rib,-740,-380,Radiocarbon,2540,30,Final Jomon,Late/Final Jomon,-16.8,0.5,9.3,0.5,2.6,,43.2,14.6,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
19,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 237,Burial,2,34.7895,137.3512,,,237,Extended burial,Homo sapiens,Human,F,Middle adult,,,Long bone,-740,-380,Radiocarbon,2640,30,Final Jomon,Late/Final Jomon,-14.6,0.5,10.8,0.5,2.6,,43,14.7,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
21,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 231,Burial,2,34.7895,137.3512,,,231,Extended burial,Homo sapiens,Human,M,Young adult,,,Rib,-740,-390,Radiocarbon,2635,20,Final Jomon,Late/Final Jomon,-15,0.5,11.2,0.5,2.6,,44.7,15.6,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
22,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 234,Burial,2,34.7895,137.3512,,,234,Extended burial,Homo sapiens,Human,M,Young adult,,,Rib,-740,-400,Radiocarbon,2660,20,Final Jomon,Late/Final Jomon,-14.7,0.5,11.5,0.5,3.5,,43.6,15.4,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
23,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 232,Burial,2,34.7895,137.3512,,,232,Extended burial,Homo sapiens,Human,M,Young adult,,,Rib,-730,-370,Radiocarbon,2595,20,Final Jomon,Late/Final Jomon,-15.1,0.5,10.4,0.5,4.8,,43.9,15.6,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
24,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 233,Burial,2,34.7895,137.3512,,,233,Extended burial,Homo sapiens,Human,M,Middle adult,,,Rib,-730,-380,Radiocarbon,2645,20,Final Jomon,Late/Final Jomon,-14.3,0.5,11.3,0.5,2.6,,43.3,15.3,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
25,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 235,Burial,2,34.7895,137.3512,,,235,Extended burial,Homo sapiens,Human,M,Middle adult,,,Long bone,-730,-360,Radiocarbon,2620,20,Final Jomon,Late/Final Jomon,-14.9,0.5,10.7,0.5,3.4,,44.3,15.5,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
26,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 238,Burial,2,34.7895,137.3512,,,238,Extended burial,Homo sapiens,Human,M,Young adult,,,Long bone,-730,-330,Radiocarbon,2585,20,Final Jomon,Late/Final Jomon,-14.5,0.5,10.4,0.5,2.7,,43.5,15.3,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
27,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 251,Burial,2,34.7895,137.3512,,,251,Extended burial,Homo sapiens,Human,M,Young adult,,,Rib,-730,-330,Radiocarbon,2560,20,Final Jomon,Late/Final Jomon,-15.1,0.5,10.2,0.5,2.5,,42.1,14.9,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
57,,Hudson,"Ikawazu, Aichi",Chubu,Tokai,,Ikawazu,Cemetery,Ikawazu 23 (1922),,14,34.6453,137.1475,,,Ikawazu 23 (1922),,Homo sapiens,Human,M,Middle adult,,,Rib,-664,-406,Radiocarbon,2655,20,Final Jomon,Late/Final Jomon,-16.4,0.5,10.7,0.5,,,42.8,15.4,3.3,"Kusaka, S., Saso, A., Yoneda, M. (2015), Radiocarbon dating and carbon and nitrogen isotope analysis on human skeletal remains from Koh and Ikawazu sites of the Jomon period. Anthropological Science (Japanese Series) 123: 31-40.",https://www.jstage.jst.go.jp/article/asj/123/1/123_150414/_article/-char/en,https://doi.org/10.1537/asj.150414,2015
20,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 241,Burial,2,34.7895,137.3512,,,241,Scattered burial,Homo sapiens,Human,M,Middle adult,,,Long bone,-530,-400,Radiocarbon,2535,20,Final Jomon,Late/Final Jomon,-17.7,0.5,7.3,0.5,1.3,,42.9,14.4,3.5,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
28,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 218,Burial,2,34.7895,137.3512,,,218,Flexed burial,Homo sapiens,Human,M,Young adult,,,Rib,-410,-200,Radiocarbon,2390,20,Final Jomon,Late/Final Jomon,-17.6,0.5,10.1,0.5,3.6,,44.4,15.5,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
29,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 221,Burial,2,34.7895,137.3512,,,221,Flexed burial,Homo sapiens,Human,F,Middle adult,,,Rib,-400,-190,Radiocarbon,2365,30,Final Jomon,Late/Final Jomon,-17.5,0.5,9.5,0.5,2.2,,44.9,15.5,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
1235,,Hudson,"Matsusaki, Aichi",Chubu,Tokai,,Matsusaki,,,,2-4,35.0138,136.5347,,,No. 1,,Homo sapiens,Human,M,Young adult,,,Rib,650,765,Radiocarbon,1333,19,Late Kofun-Nara,,-18.8,0.5,10.6,0.5,1.9,,42.7,14.6,3.41,"Matsusaki iseki II, Kamihamada iseki (Aichi Prefecture Archaeology Centre, 2014)",,,2014
1236,,Hudson,"Matsusaki, Aichi",Chubu,Tokai,,Matsusaki,,,,2-4,35.0138,136.5347,,,No. 2,,Homo sapiens,Human,F,Young adult,,,Fragment,666,772,Radiocarbon,1293,19,Late Kofun-Nara,,-18.9,0.5,10.8,0.5,4.1,,42.7,14.8,3.36,"Matsusaki iseki II, Kamihamada iseki (Aichi Prefecture Archaeology Centre, 2014)",,,2014
1238,,Hudson,"Matsusaki, Aichi",Chubu,Tokai,,Matsusaki,,,,2-4,35.0138,136.5347,,,1005SZ,,Homo sapiens,Human,M,Adult,25,30,Rib,667,772,Radiocarbon,1291,19,Late Kofun-Nara,,-17.2,0.5,12.5,0.5,5.8,,39.2,13.7,3.34,"Matsusaki iseki II, Kamihamada iseki (Aichi Prefecture Archaeology Centre, 2014)",,,2014
1237,,Hudson,"Matsusaki, Aichi",Chubu,Tokai,,Matsusaki,,,,2-4,35.0138,136.5347,,,No. 3,,Homo sapiens,Human,?,Child,8,8,Cranial,678,807,Radiocarbon,1256,19,Late Kofun-Nara,,-19.6,0.5,11.1,0.5,1.3,,41.5,13.5,3.58,"Matsusaki iseki II, Kamihamada iseki (Aichi Prefecture Archaeology Centre, 2014)",,,2014
1214,,Hudson,"Ryuunin, Aichi",Chubu,Tokai,,Ryuunin,Temple cemetery,,,10-30,35.011,136.5342,,,023SZ,,Homo sapiens,Human,M,Mature adult,40,60,,1154,1221,Radiocarbon,865,20,Kamakura,,-19.2,0.5,10.7,0.5,,,41.8,14.8,3.29,"Hatama, Higashihata, Ryunin iseki hakkutsu chosa hokoku (Tokai city Board of Education, 2013))",,,2013
1243,,Hudson,"Higashihata, Aichi",Chubu,Tokai,,Higashihata,,,,5,35.0059,136.535,,,CO43SZ,,Homo sapiens,Human,M,Old adult,60,,Rib,1277,1386,Radiocarbon,675,20,Medieval,,-20.1,0.5,10.1,0.5,1.22,,40.4,14.6,3.23,"Hatama, Higashihata, Gochu iseki hakkutsu chosa hokoku: Heisei 11-19 (1999-2007) nendo chosa (Tokai city Board of Education, 2014) ",,,2014
1240,,Hudson,"Hatama, Aichi",Chubu,Tokai,,Hatama,,,,12,35.0108,136.5347,,,Burial 175ST,,Homo sapiens,Human,?,Child,6,7,,1290,1405,Radiocarbon,674,16,Medieval,,-19.9,0.5,10.5,0.5,4.23,,39.1,13.9,3.28,"Heisei 29 nendo Hatama, Higashihata  iseki hakkutsu chosa hokoku (Tokai city Board of Education, 2019)",,,2019
